66888,01/07/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,0
66853,01/09/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,0
66881,01/13/15,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,0,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9
66882,01/14/15,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,4,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,5
66883,01/17/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,8,St. Lawrence University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11403,11403,1
66884,01/18/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,8,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,1
66958,01/21/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,7,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,2
66886,01/25/15,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,0,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9
76006,02/04/15,Harvard University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11387,11387,8,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,1
76046,02/07/15,Colby College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11408,11408,1,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,8
76086,02/08/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,0
76155,02/13/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,0
76158,02/14/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,5,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,4
76159,02/15/15,Harvard University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11387,11387,7,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,2
69447,11/22/14,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9,Franklin and Marshall College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11395,11395,0
70435,11/23/14,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,8,Wesleyan University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11391,11391,1
66927,12/03/14,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,0
67718,12/08/14,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,0
70436,01/11/15,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,0
70437,01/28/15,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,3,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,6
70441,01/30/15,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,0
70442,01/31/15,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,0,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9
70444,02/01/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,4,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,5
66860,02/06/15,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,9,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,0
67083,02/08/15,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,1,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,8
76154,02/13/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,3,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,5
76160,02/15/15,Princeton University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11388,11388,5,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,4
67632,11/22/14,Colby College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11408,11408,0,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9
70454,01/03/15,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,0,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9
70455,01/04/15,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,0
74036,01/10/15,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,0
66929,01/20/15,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,0,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9
66960,01/31/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,3,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,6
67044,02/01/15,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,1,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,8
67082,02/06/15,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,8,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,1
66861,02/08/15,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,0,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9
76156,02/13/15,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,0,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9
66953,01/07/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,0
66854,01/10/15,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,0,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9
66954,01/11/15,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,3,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,6
66955,01/17/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,0
66956,01/17/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,0
66957,01/18/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9,St. Lawrence University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11403,11403,0
66959,01/25/15,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,1,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,8
66962,02/04/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,0
66963,02/08/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,0
76150,02/14/15,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,0,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,9
76152,02/15/15,Yale University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11400,11400,6,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,3
67076,11/21/14,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,9,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,0
66931,01/24/15,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,7,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,2
67081,02/01/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,1,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,8
67716,11/07/14,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,9,Georgetown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11417,11417,0
67077,11/22/14,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,9,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,0
67720,01/17/15,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,8,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,1
67721,01/18/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,5,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,4
67012,01/18/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,1,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,8
66858,01/25/15,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,5,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,4
67725,02/07/15,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,9,University of Virginia,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11415,11415,0
66935,02/07/15,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,6,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,3
66850,11/22/14,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,2,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,7
66852,12/07/14,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,0,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,9
66857,01/17/15,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,7,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,2
66859,01/31/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,3,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,6
76151,02/14/15,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,8,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,1
67717,11/22/14,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,3,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,6
71033,11/22/14,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,8,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,1
67078,11/23/14,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,9,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,0
71034,01/05/15,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,4,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,5
66856,01/16/15,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,5,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,4
71035,01/17/15,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,2,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,7
71036,01/31/15,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,4,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,5
76171,02/13/15,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,2,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,7
76173,02/14/15,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,3,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,6
76174,02/15/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,3,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,6
66928,01/09/15,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,4,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,5
66973,02/11/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,6,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,3
76172,02/14/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,7,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,2
67038,01/10/15,Cornell University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11410,11410,9,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,0
66855,01/11/15,Columbia University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11409,11409,8,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,1
67641,01/23/15,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,9,Colby College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11408,11408,0
66971,01/30/15,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,7,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,2
67046,02/06/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,6,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,3
76175,02/15/15,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,2,Brown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11407,11407,7
66972,01/17/15,Georgetown University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11417,11417,0,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,9
66934,01/31/15,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,6,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,3
67008,11/23/14,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,9,Tufts University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11414,11414,0
67011,01/11/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,9,Mount Holyoke College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11413,11413,0
66970,01/28/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,4,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,5
66933,01/30/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,6,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,3
76050,02/07/15,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,5,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,2
76169,02/13/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,2,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,7
66932,01/25/15,University of Rochester,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11422,11422,0,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,9
70830,02/06/15,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,9,Dickinson College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11433,11433,0
66878,11/15/14,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,8,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,0
67064,11/15/14,Connecticut College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11389,11389,2,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,7
69211,11/16/14,Wesleyan University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11391,11391,3,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,6
69212,11/16/14,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,7,Hamilton College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11396,11396,2
69213,11/22/14,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,0,University of Pennsylvania,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11399,11399,9
67719,01/03/15,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,1,George Washington University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11404,11404,8
69215,01/03/15,Stanford University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11401,11401,8,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,1
69216,01/10/15,Mount Holyoke College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11413,11413,0,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,9
69217,01/10/15,Amherst College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11406,11406,2,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,7
69218,01/11/15,Williams College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11416,11416,5,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,4
69219,01/13/15,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,6,Tufts University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11414,11414,3
69220,01/24/15,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,4,Franklin and Marshall College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11395,11395,5
69221,01/24/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,8,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,1
69222,01/25/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,7,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,2
69214,01/30/15,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,6,Bowdoin College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11385,11385,3
69223,01/31/15,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,7,Wellesley College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11393,11393,2
69224,02/04/15,Colby College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11408,11408,2,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,7
76048,02/07/15,Amherst College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11406,11406,3,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,6
76049,02/07/15,Trinity College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11386,11386,9,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,0
76087,02/08/15,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,7,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,2
76164,02/13/15,Dartmouth College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11411,11411,6,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,3
76165,02/14/15,Bates College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11384,11384,2,Middlebury College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11412,11412,7
66865,11/14/14,Haverford College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11397,11397,0,Franklin and Marshall College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11395,11395,9
66926,11/19/14,Franklin and Marshall College,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11395,11395,7,Drexel University,http://modules.ussquash.com/ssm/pages/leagues/Team_Information.asp?id=11418,11418,2
